2015/07/05 18:20:24	122.77Kph	585.00'C
2015/07/05 18:20:24	123.26Kph	585.00'C
2015/07/05 18:20:25	122.77Kph	585.00'C
2015/07/05 18:20:26	122.28Kph	584.00'C
2015/07/05 18:20:26	122.77Kph	583.00'C
2015/07/05 18:20:27	122.28Kph	584.00'C
2015/07/05 18:20:27	122.77Kph	586.00'C
2015/07/05 18:20:28	122.28Kph	585.00'C
2015/07/05 18:20:29	122.77Kph	583.00'C
2015/07/05 18:20:29	122.77Kph	584.00'C
2015/07/05 18:20:30	121.79Kph	584.00'C
2015/07/05 18:20:30	122.28Kph	584.00'C
2015/07/05 18:20:31	121.30Kph	585.00'C
2015/07/05 18:20:32	123.26Kph	584.00'C
2015/07/05 18:20:32	123.26Kph	585.00'C
2015/07/05 18:20:33	123.74Kph	586.00'C
2015/07/05 18:20:33	122.28Kph	585.00'C
2015/07/05 18:20:34	122.28Kph	584.00'C
2015/07/05 18:20:35	121.79Kph	585.00'C
2015/07/05 18:20:35	122.77Kph	584.00'C
2015/07/05 18:20:36	123.26Kph	585.00'C
2015/07/05 18:20:36	123.26Kph	585.00'C
2015/07/05 18:20:37	122.77Kph	584.00'C
2015/07/05 18:20:38	121.79Kph	583.00'C
2015/07/05 18:20:38	121.79Kph	585.00'C
2015/07/05 18:20:39	123.74Kph	585.00'C
2015/07/05 18:20:39	123.74Kph	585.00'C
2015/07/05 18:20:40	123.26Kph	584.00'C
2015/07/05 18:20:41	122.28Kph	584.00'C
2015/07/05 18:20:41	122.28Kph	584.00'C
2015/07/05 18:20:42	122.28Kph	584.00'C
2015/07/05 18:20:42	122.77Kph	583.00'C
2015/07/05 18:20:43	122.77Kph	585.00'C
2015/07/05 18:20:44	121.79Kph	585.00'C
2015/07/05 18:20:44	121.79Kph	585.00'C
2015/07/05 18:20:45	122.77Kph	585.00'C
2015/07/05 18:20:45	123.26Kph	585.00'C
2015/07/05 18:20:46	122.77Kph	584.00'C
2015/07/05 18:20:47	122.28Kph	584.00'C
2015/07/05 18:20:47	122.28Kph	584.00'C
2015/07/05 18:20:48	122.28Kph	585.00'C
2015/07/05 18:20:48	123.26Kph	584.00'C
2015/07/05 18:20:49	122.77Kph	583.00'C
2015/07/05 18:20:50	122.28Kph	585.00'C
2015/07/05 18:20:50	121.79Kph	585.00'C
2015/07/05 18:20:51	123.26Kph	585.00'C
2015/07/05 18:20:51	123.74Kph	585.00'C
2015/07/05 18:20:52	122.77Kph	584.00'C
2015/07/05 18:20:53	122.28Kph	585.00'C
2015/07/05 18:20:53	122.28Kph	584.00'C
2015/07/05 18:20:54	123.74Kph	586.00'C
2015/07/05 18:20:54	123.26Kph	584.00'C
2015/07/05 18:20:55	122.28Kph	585.00'C
2015/07/05 18:20:56	121.79Kph	585.00'C
2015/07/05 18:20:56	122.77Kph	585.00'C
2015/07/05 18:20:57	124.72Kph	584.00'C
2015/07/05 18:20:57	124.23Kph	585.00'C
2015/07/05 18:20:58	123.74Kph	585.00'C
2015/07/05 18:20:59	123.26Kph	585.00'C
2015/07/05 18:20:59	124.72Kph	583.00'C
2015/07/05 18:21:00	123.74Kph	584.00'C
2015/07/05 18:21:00	123.74Kph	585.00'C
2015/07/05 18:21:01	122.77Kph	585.00'C
2015/07/05 18:21:02	124.23Kph	585.00'C
2015/07/05 18:21:02	124.23Kph	585.00'C
2015/07/05 18:21:03	123.74Kph	585.00'C
2015/07/05 18:21:03	122.77Kph	585.00'C
2015/07/05 18:21:04	123.26Kph	583.00'C
2015/07/05 18:21:05	124.23Kph	585.00'C
2015/07/05 18:21:05	123.26Kph	585.00'C
2015/07/05 18:21:06	122.77Kph	584.00'C
2015/07/05 18:21:06	123.74Kph	584.00'C
2015/07/05 18:21:07	124.72Kph	584.00'C
2015/07/05 18:21:08	124.23Kph	583.00'C
2015/07/05 18:21:08	122.77Kph	583.00'C
2015/07/05 18:21:09	122.77Kph	584.00'C
2015/07/05 18:21:09	124.23Kph	585.00'C
2015/07/05 18:21:10	123.74Kph	585.00'C
2015/07/05 18:21:11	123.26Kph	586.00'C
2015/07/05 18:21:11	124.72Kph	584.00'C
2015/07/05 18:21:12	124.23Kph	584.00'C
